rn,Astro.0,Astro.1,Astro.2,Astro.3,Astro.4,Ext.Amy.1,Ext.Amy.2,Ext.ClauPyr,Ext.Hpc.1,Ext.Hpc.2,Ext.Hpc.3,Ext.Hpc.4,Ext.L23,Ext.L25,Ext.L5.1,Ext.L5.2,Ext.L56,Ext.L6,Ext.L6B,Ext.Pir,Ext.Thal.1,Ext.Thal.2,Ext.Unk.3,Inh.1,Inh.2,Inh.3,Inh.4,Inh.5,Inh.6,Inh.Lamp5,Inh.Meis2.1,Inh.Meis2.2,Inh.Meis2.3,Inh.Meis2.4,Inh.Pvalb,Inh.Sst,Inh.Vip,LowQ.2,Micro,Nb.1,Nb.2,Oligo.1,Oligo.2,OPC.1,OPC.2,Unk.1,res_ss
Spotx113,0,0,0,0,0.179798283776926,0,0,0,0,0,0,0,0,0,0.178127667677674,0,0,0,0.194820501668802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447253546876598,0.00147821407218435
Spotx114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356080637076648
Spotx115,0,0,0,0,0.242885733181235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757114266818765,0.00279989685301349
Spotx116,0,0,0,0,0.335208738389614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664791261610386,0.000787968634399782
Spotx117,0,0,0,0.417666402306891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582333597693109,0.000661578102767644
Spotx118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260407841700137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739592158299863,0.00167494466206429
Spotx119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000577173969706352
Spotx120,0,0,0,0,0.252617328810328,0,0,0,0,0,0,0,0,0,0.241963554899147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505419116290525,0.00113358790775481
Spotx121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00352873920878656
Spotx122,0,0,0,0,0.265175704390106,0,0,0,0,0,0,0,0,0,0,0,0.281170025820764,0,0.45365426978913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93432993699666e-05
Spotx123,0,0,0,0,0,0,0,0,0,0.273686515779413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31137647420022,0,0,0.414937010020367,0,0.000331949368573142
Spotx124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000796812590421844
Spotx125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159067578942202
Spotx126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393775089921502,0,0,0,0,0,0.312581313821187,0.293643596257311,0.000160150227729686
Spotx127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215384794840733,0,0.784615205159267,0.000592143082880559
Spotx128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.47372967688115e-05
Spotx129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.17349314875797e-33
Spotx130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00355359203804024
Spotx131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346229158388443,0,0,0,0.295875806430255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357895035181302,0,0,0,0,0,4.41746144689858e-05
Spotx132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402782993823267
Spotx133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305413471748705,0,0,0.37638832163545,0,0,0,0,0.318198206615844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92576979883287e-05
Spotx134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000205289550113691
Spotx135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.79526271724811e-33
Spotx136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45039385784972,0,0,0,0,0,0,0,0.54960614215028,0.000559058773318474
Spotx137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378934414432272,0,0,0,0,0,0,0,0.2116612172201,0,0,0.409404368347628,1.38075312653388e-32
Spotx138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.03192260135574e-06
Spotx139,0,0,0,0,0.219854534442515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191677036505756,0,0,0,0,0.215092857645751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373375571405977,0.000108674398382989
Spotx140,0,0,0,0,0.358588309145987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641411690854013,0.000281010647271148
Spotx141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00219297891666941
Spotx142,0,0,0.363754430431461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332419984217122,0,0,0,0,0,0,0,0,0,0,0,0.303825585351418,0,0,0,0,0,0,0,0,0,0,0,0.00176607775934814
Spotx143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589894011347214,0,0,0,0,0,0,0.410105988652786,0.000157475761861285
Spotx144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383108010436632,0.264006089356839,0,0,0,0,0,0,0,0,0,0.352885900206529,0.000342567955833666
Spotx145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164697720331906,0,0,0,0,0,0,0,0,0,0,0.835302279668094,0.000348519926788869
Spotx146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279958687302298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307698529447238,0,0,0,0.143772305407222,0,0,0,0,0,0,0,0,0,0,0,0,0.268570477843242,0.000466375842068018
Spotx147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293532479766558,0,0,0,0,0,0,0,0,0.306004973910237,0,0,0,0.400462546323205,0.00265307748596648
Spotx148,0,0,0,0,0.653973453396498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346026546603503,0.00485930258246276
Spotx149,0,0,0,0,0.32318834247936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291081395720719,0.385730261799921,0,0,0,0,0,0,0,0,0,0,8.31979945556119e-07
Spotx150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17578675655383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82421324344617,0.00118542035956131
Spotx151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000895543014248617
Spotx152,0,0,0,0,0.469154327005132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270678592508328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26016708048654,0.000101798347511363
Spotx153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266489978539555,0,0.27159727686044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461912744600005,0.000543596649613596
Spotx154,0,0,0,0,0.37732377297382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62267622702618,7.56653503822385e-05
Spotx155,0,0,0,0,0.264307810007269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735692189992731,4.84756608606705e-05
Spotx156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402192555126356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597807444873644,0.000754424443003521
Spotx157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159775607697807,0,0,0,0,0,0,0,0.16917917343213,0,0,0,0,0,0,0,0,0,0,0.671045218870064,1.88999520817685e-05
Spotx158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188971730998089,0,0,0,0,0,0,0.178768916456115,0,0.196878799782869,0,0,0,0,0,0,0,0,0,0,0,0,0.435380552762927,9.81027157464042e-05
Spotx159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000526513788233157
Spotx160,0,0,0,0,0.286114792459371,0,0,0,0,0,0,0.253707712787351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19113646745407,0,0,0,0,0,0,0,0,0,0,0,0,0.269041027299208,2.52249279461051e-06
Spotx161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454891655481309,0,0,0,0,0,0,0.545108344518691,0.00239527006085308
Spotx162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446250390521689,0,0,0,0,0,0,0,0,0,0,0,0,0.553749609478311,0,0,0,0,0,0,0.00010363782674343
Spotx163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288985479675185,0,0,0,0,0,0,0.711014520324815,0.00041224215273609
Spotx164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000793671476866181
Spotx165,0,0,0,0,0.545515849159062,0,0,0,0,0,0,0,0,0,0.454484150840938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269042039816583
Spotx166,0,0,0,0,0,0.310953517806874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689046482193127,0.00133135179784106
Spotx167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199063194626688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800936805373312,0.000254222192603576
Spotx168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000804142057887098
Spotx169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000731987272835067
Spotx170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586962136454708,0,0,0,0,0,0,0,0,0,0,0,0,0.413037863545292,5.35727161549799e-05
Spotx171,0,0,0,0,0.278145723301373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2348326457949,0,0,0,0,0,0,0,0,0,0,0,0,0.487021630903727,0.00108908207783259
Spotx172,0,0,0,0,0.262239710265142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737760289734858,0.000263300591134559
Spotx173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646592249917631,0.353407750082368,0,6.09271203292219e-33
Spotx174,0,0,0,0,0.293250391383918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706749608616082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113058878922229
Spotx175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377527071892947,0,0,0,0.330661735237638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291811192869415,0,0,8.65213725599742e-34
Spotx176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202699007050626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797300992949374,0.000125996378738213
Spotx177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00037165677843676
Spotx178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52853189795533e-32
Spotx179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287014644134772,0,0,0,0,0,0,0.712985355865228,0.00172681596937742
Spotx180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181801459360638,0.316189563453868,0,0,0,0,0,0,0,0,0,0,0,0.502008977185495,0.000235541273549029
Spotx181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00370160911783937
Spotx182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.51554393824078e-05
Spotx183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216060866471169,0,0,0,0,0,0,0.783939133528831,0.00131172834549022
Spotx184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279962243770518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29718816004324,0.422849596186242,0,9.06323509668591e-06
Spotx185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00110155052019856
Spotx186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.62223941123335e-19
Spotx187,0,0,0,0.354674715430766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645325284569234,1.75683766910264e-33
Spotx188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622733774620593,0.377266225379407,0,0,0,0,0,0,0,0,0,0,0.000579935046064307
Spotx189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000491482928908143
Spotx190,0,0.257996376846463,0,0,0.349368194610718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392635428542819,6.97207998005691e-34
Spotx191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.45297923310396e-34
Spotx192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232439144039038,0,0,0,0,0,0,0,0,0,0,0.305993739763451,0,0.461567116197512,0.00178905715501418
Spotx193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00235898681297536
Spotx194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215909507987775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784090492012225,0.00119723058311105
Spotx195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.632124449919e-34
Spotx196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231317170783642,0,0,0,0,0,0,0,0.768682829216358,2.92499240322741e-34
Spotx197,0,0,0,0,0.461424279509581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538575720490419,0.000898358022461522
Spotx198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204917301574453,0,0,0,0,0,0,0,0,0,0,0,0,0.795082698425547,0.000403591300848399
Spotx199,0,0,0.334742708439057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344201729379422,0,0.321055562181521,0,0,0,0,0,0,0,0,0,0,0,1.79410234417573e-33
Spotx200,0,0.386418496585016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613581503414984,0.00114723902959832
Spotx201,0,0,0,0,0.298352293858129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701647706141871,0.000747418978202029
Spotx202,0,0,0,0,0.233465578905343,0,0,0,0,0,0,0,0,0,0.262885609599388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50364881149527,8.83931453048871e-05
Spotx203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199071271247244,0,0,0,0,0,0.201723373732123,0,0,0,0,0,0.235293225925809,0,0,0,0,0,0,0,0,0,0,0.363912129094824,0.00272800864280168
Spotx204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384703689649587
Spotx205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.38113654781143e-07
Spotx206,0,0,0,0,0,0,0,0,0,0,0,0.44357174605194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556428253948061,8.88132552795644e-17
Spotx207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410475922495599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589524077504401,0.000147652753079099
Spotx208,0,0,0,0,0.269429395994084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244133198449251,0,0,0,0,0,0,0,0,0,0,0,0,0.486437405556665,0.00191329053438471
Spotx209,0,0,0,0,0.173178285185089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826821714814911,0.00239654193110789
Spotx210,0.191954373092961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808045626907039,0.00214303349814055
Spotx211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57687334261602,0,0,0,0,0,0,0,0,0,0,0,0,0.42312665738398,0.000380840757235885
Spotx212,0,0,0,0,0,0,0,0,0,0,0,0,0.430725588754922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569274411245078,0.000357467980458109
Spotx213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473281510037044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526718489962956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193043006385028
Spotx214,0,0,0.293775149614187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706224850385813,0.000775811136282979
Spotx215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059929534683695
Spotx216,0,0,0,0,0.399231390728889,0,0,0,0,0,0,0,0.297085133714599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303683475556512,0,0,0,0,0,0,0,0,0,0,0,0.00201589459763027
Spotx217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505868669580158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494131330419842,0,0,0.000177562905518307
Spotx218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00612943735465869
Spotx219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191316140756367,0,0,0,0,0,0,0,0,0,0,0,0,0.808683859243634,0.000805590520460684
Spotx220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517344194634453,0,0,0,0,0,0,0,0,0,0,0,0,0.482655805365547,0.00421056954794956
Spotx221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266717001307494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733282998692507,9.63462705730748e-05
Spotx222,0,0.299201318385944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700798681614056,1.7783605144198e-06
Spotx223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000273866125285626
Spotx224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302820687091535,0,0,0,0,0,0,0,0,0.243937850049269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453241462859196,0.00438224964083159
Spotx225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33410644534734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66589355465266,0.000725450407670651
Spotx226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000477928747476885
Spotx227,0.315808622317527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684191377682474,0.00244700743571391
