	logits
ENSMUSG00000026491	-2.939321
ENSMUSG00000027506	-2.5817904
ENSMUSG00000047547	-3.068236
ENSMUSG00000028207	-2.0741308
ENSMUSG00000023118	-3.2215962
ENSMUSG00000022672	-2.149111
ENSMUSG00000032011	-4.06161
ENSMUSG00000006301	-3.4507084
ENSMUSG00000032412	-2.9616401
ENSMUSG00000041328	-3.547049
ENSMUSG00000099013	-1.5711778
ENSMUSG00000085793	-2.1359816
ENSMUSG00000041740	-2.5645764
ENSMUSG00000042225	-0.9974112
ENSMUSG00000030629	-2.5395958
ENSMUSG00000020802	-7.5274067
ENSMUSG00000025958	-3.4679391
ENSMUSG00000036555	-3.4016116
ENSMUSG00000024764	-2.4636385
ENSMUSG00000024513	-3.467115
ENSMUSG00000027589	-3.6910105
ENSMUSG00000035469	-2.8299344
ENSMUSG00000026494	-1.0298303
ENSMUSG00000011832	-3.657768
ENSMUSG00000053286	-2.5792272
ENSMUSG00000029050	-2.793131
ENSMUSG00000026864	-2.6835268
ENSMUSG00000064145	-2.7082636
ENSMUSG00000047976	-2.2620676
ENSMUSG00000036817	-3.0834165
ENSMUSG00000040594	-1.8310716
ENSMUSG00000041708	-1.3494784
ENSMUSG00000020929	-3.5254033
ENSMUSG00000022515	-3.3205519
ENSMUSG00000035027	-3.402987
ENSMUSG00000028837	-3.1013863
ENSMUSG00000021595	-1.8282008
ENSMUSG00000086387	-1.0354788
ENSMUSG00000022536	-2.9371812
ENSMUSG00000045333	-1.2900472
ENSMUSG00000037236	-2.5740254
ENSMUSG00000026277	-3.8788927
ENSMUSG00000026761	-7.9788527
ENSMUSG00000028550	-3.6770618
ENSMUSG00000039089	-0.97541374
ENSMUSG00000036698	-2.4669297
ENSMUSG00000027288	-2.7029603
ENSMUSG00000025487	-7.1424227
ENSMUSG00000111731	-0.875252
ENSMUSG00000019899	-1.4443743
ENSMUSG00000041846	-2.9339125
ENSMUSG00000097578	-2.4611225
ENSMUSG00000009575	-2.6015444
ENSMUSG00000022415	-3.4004846
ENSMUSG00000024359	-3.125334
ENSMUSG00000031939	-3.1136334
ENSMUSG00000025925	-3.2273042
ENSMUSG00000033732	-4.0585203
ENSMUSG00000044250	-1.4136516
ENSMUSG00000032249	-2.3450701
ENSMUSG00000025190	-3.3690534
ENSMUSG00000027438	-3.0818245
ENSMUSG00000010277	-2.4411805
ENSMUSG00000041775	-3.5492005
ENSMUSG00000003380	-3.1203911
ENSMUSG00000078515	-2.2821264
ENSMUSG00000041491	-2.3893297
ENSMUSG00000041459	-7.603894
ENSMUSG00000030654	-2.3339593
ENSMUSG00000057963	-2.3350182
ENSMUSG00000043323	-2.7881567
ENSMUSG00000030352	-0.68306494
ENSMUSG00000024581	-3.8935556
ENSMUSG00000038324	-3.1524901
ENSMUSG00000031376	-2.5702791
ENSMUSG00000050621	-3.2947266
ENSMUSG00000032009	-2.1661725
ENSMUSG00000060657	-3.4812882
ENSMUSG00000041132	-2.3011417
ENSMUSG00000062234	-3.4578555
ENSMUSG00000094083	-1.0997977
ENSMUSG00000030304	-4.198324
ENSMUSG00000058624	-1.240615
ENSMUSG00000041890	-2.4452956
ENSMUSG00000059423	-4.199008
ENSMUSG00000052459	-2.937052
ENSMUSG00000020547	-2.3094778
ENSMUSG00000055639	0.46145383
ENSMUSG00000085448	-0.47164303
ENSMUSG00000059669	-2.509019
ENSMUSG00000032192	-2.5567107
ENSMUSG00000036707	-2.6391304
ENSMUSG00000023460	-2.99572
ENSMUSG00000039473	-2.9914527
ENSMUSG00000080316	-2.613447
ENSMUSG00000063458	-0.16252051
ENSMUSG00000028098	-2.255092
ENSMUSG00000038844	-3.45236
ENSMUSG00000039202	-2.3494864
ENSMUSG00000036499	-2.4499311
ENSMUSG00000056050	-2.5640788
ENSMUSG00000025873	-2.9242327
ENSMUSG00000038084	-7.233271
ENSMUSG00000027722	-2.6054094
ENSMUSG00000001687	-2.434638
ENSMUSG00000013160	-3.9628236
ENSMUSG00000028292	-2.3603609
ENSMUSG00000018398	-2.924267
ENSMUSG00000001211	-3.0526247
ENSMUSG00000037415	-2.8759503
ENSMUSG00000001016	-3.0779457
ENSMUSG00000019966	-0.63823134
ENSMUSG00000057236	-3.2142973
ENSMUSG00000021279	-2.5743625
ENSMUSG00000042942	-0.9914833
ENSMUSG00000049630	-0.638524
ENSMUSG00000030671	-1.7182425
ENSMUSG00000025969	-1.0352813
ENSMUSG00000087473	-1.2312591
ENSMUSG00000045613	0.5515511
ENSMUSG00000061666	-2.2826052
ENSMUSG00000039804	-3.8065064
ENSMUSG00000021670	-2.549603
ENSMUSG00000042508	-3.4963815
ENSMUSG00000021824	-3.3388572
ENSMUSG00000043153	-1.7485178
ENSMUSG00000053192	-3.475166
ENSMUSG00000003526	-1.7018812
ENSMUSG00000026575	-3.2646625
ENSMUSG00000069631	-2.269515
ENSMUSG00000032386	-1.9886786
ENSMUSG00000059890	-3.7167013
ENSMUSG00000038886	-2.9057305
ENSMUSG00000070808	-2.3022268
ENSMUSG00000052479	0.15357548
ENSMUSG00000087108	-2.2033193
ENSMUSG00000074656	-2.3700447
ENSMUSG00000051934	-1.8415775
ENSMUSG00000021047	-1.7575848
ENSMUSG00000039546	-2.3029702
ENSMUSG00000030120	-4.2838335
ENSMUSG00000022208	-2.5289068
ENSMUSG00000037656	-2.1601298
ENSMUSG00000087564	-1.25265
ENSMUSG00000084764	-0.8760132
ENSMUSG00000029227	-3.0427313
ENSMUSG00000031902	-2.3799057
ENSMUSG00000063804	-1.3755038
ENSMUSG00000044098	-2.6644397
ENSMUSG00000028433	-2.5086963
ENSMUSG00000037062	-3.10001
ENSMUSG00000009681	-2.34676
ENSMUSG00000058793	-3.1015124
ENSMUSG00000017802	-3.3349497
ENSMUSG00000022389	-3.155294
ENSMUSG00000007867	-2.502773
ENSMUSG00000075020	0.49997574
ENSMUSG00000025425	-1.7407613
ENSMUSG00000057880	-2.0377614
ENSMUSG00000047417	-8.257063
ENSMUSG00000028402	-2.189211
ENSMUSG00000042303	-2.3361452
ENSMUSG00000057672	-2.2584367
ENSMUSG00000003778	-3.0451393
ENSMUSG00000043388	-2.3431764
ENSMUSG00000028517	-1.375622
ENSMUSG00000042408	-2.3833058
ENSMUSG00000047466	-2.953218
ENSMUSG00000025413	-6.8550296
ENSMUSG00000022075	-2.515854
ENSMUSG00000034709	-3.7465243
ENSMUSG00000030286	-2.616053
ENSMUSG00000040729	-1.7157431
ENSMUSG00000040820	-1.8991528
ENSMUSG00000030376	-2.588827
ENSMUSG00000110773	-3.3748717
ENSMUSG00000070372	-3.6355994
ENSMUSG00000003200	-3.6125536
ENSMUSG00000020267	-3.2982888
ENSMUSG00000045215	-2.2842736
ENSMUSG00000030986	-2.4193358
ENSMUSG00000059631	-1.1099849
ENSMUSG00000002846	-2.7706163
ENSMUSG00000026260	-6.699776
ENSMUSG00000022840	-2.7892516
ENSMUSG00000063146	-3.2751198
ENSMUSG00000044629	-2.2573524
ENSMUSG00000031608	-1.3278213
ENSMUSG00000022948	-3.144884
ENSMUSG00000024982	-1.5179634
ENSMUSG00000039068	-3.6203232
ENSMUSG00000023353	-4.1869926
ENSMUSG00000054469	-2.5326958
ENSMUSG00000039842	-2.2352312
ENSMUSG00000029167	-1.3439771
ENSMUSG00000045482	-3.5775278
ENSMUSG00000025170	-1.8467026
ENSMUSG00000031327	-2.3052518
ENSMUSG00000114401	-1.3789119
ENSMUSG00000029392	-2.186356
ENSMUSG00000031731	-8.227152
ENSMUSG00000040097	-3.1201699
ENSMUSG00000031343	-1.5282209
ENSMUSG00000039759	-2.0667095
ENSMUSG00000026141	0.1502444
ENSMUSG00000000374	-8.093338
ENSMUSG00000059796	-6.8558207
ENSMUSG00000035011	-2.6827633
ENSMUSG00000033152	-3.2903204
ENSMUSG00000034801	-2.4235818
ENSMUSG00000029465	-2.6238308
ENSMUSG00000062184	-0.6166825
ENSMUSG00000010066	-1.0624727
ENSMUSG00000027422	-2.25662
ENSMUSG00000020962	-2.5513513
ENSMUSG00000021635	-2.428348
ENSMUSG00000086282	0.06590939
ENSMUSG00000028879	-3.031325
ENSMUSG00000028252	-3.4535801
ENSMUSG00000034820	-3.7160084
ENSMUSG00000064363	-1.0057563
ENSMUSG00000014077	-2.2622826
ENSMUSG00000000194	-6.720625
ENSMUSG00000028414	-2.5923443
ENSMUSG00000022110	-3.9320855
ENSMUSG00000004347	-0.58395207
ENSMUSG00000021733	-2.2522945
ENSMUSG00000045106	-2.6890016
ENSMUSG00000062444	-6.761047
ENSMUSG00000022092	-1.9190669
ENSMUSG00000034714	-1.9644785
ENSMUSG00000022663	-3.7710526
ENSMUSG00000020986	-3.006684
ENSMUSG00000070802	-2.7159934
ENSMUSG00000058351	-2.350136
ENSMUSG00000014547	-2.2560515
ENSMUSG00000039782	-2.266545
ENSMUSG00000035863	-2.5704238
ENSMUSG00000025979	-3.3062692
ENSMUSG00000026696	-2.9856794
ENSMUSG00000024976	-2.714424
ENSMUSG00000030223	-0.86596483
ENSMUSG00000027087	-0.98709375
ENSMUSG00000021036	-2.3446283
ENSMUSG00000084925	-2.505717
ENSMUSG00000020283	-2.926513
ENSMUSG00000059327	-0.2983393
ENSMUSG00000027665	-3.6839368
ENSMUSG00000006676	-3.873023
ENSMUSG00000015357	-2.5053973
ENSMUSG00000022641	-1.8572724
ENSMUSG00000042766	-3.053374
ENSMUSG00000022884	-3.2871623
ENSMUSG00000102784	-1.8639127
ENSMUSG00000020955	-2.7356772
ENSMUSG00000042444	-2.451975
ENSMUSG00000009734	-0.1154911
ENSMUSG00000038619	-7.152894
ENSMUSG00000037306	-1.3373115
ENSMUSG00000004070	-2.9154367
ENSMUSG00000115186	-1.6614265
ENSMUSG00000038816	-1.9436308
ENSMUSG00000019883	-2.0885394
ENSMUSG00000073678	-2.0969563
ENSMUSG00000021577	-4.119361
ENSMUSG00000039480	-2.6004424
ENSMUSG00000026566	-1.403555
ENSMUSG00000090063	0.24749668
ENSMUSG00000024357	-1.992257
ENSMUSG00000066621	-3.3049664
ENSMUSG00000010095	-3.8886204
ENSMUSG00000035215	-6.4711018
ENSMUSG00000037361	-3.7598956
ENSMUSG00000019179	-4.4999804
ENSMUSG00000114136	-1.5447943
ENSMUSG00000022838	-2.25833
ENSMUSG00000019039	-3.128175
ENSMUSG00000029174	-1.2024031
ENSMUSG00000021669	-3.0803812
ENSMUSG00000023764	-2.4622953
ENSMUSG00000027953	-2.7568872
ENSMUSG00000028811	-2.6078727
ENSMUSG00000040738	-2.47993
ENSMUSG00000032324	-2.8426433
ENSMUSG00000022020	-2.560075
ENSMUSG00000060279	-3.4590836
ENSMUSG00000029125	-3.853935
ENSMUSG00000001143	-7.6259165
ENSMUSG00000038072	-3.3465207
ENSMUSG00000044950	-3.077389
ENSMUSG00000000131	-3.3566759
ENSMUSG00000051403	-9.367114
ENSMUSG00000032567	-1.6531271
ENSMUSG00000046865	-2.3925927
ENSMUSG00000056185	-8.876367
ENSMUSG00000054793	-3.010151
ENSMUSG00000049493	-1.5899252
ENSMUSG00000014313	-2.6154523
ENSMUSG00000051705	-2.2032175
ENSMUSG00000038902	-2.2741084
ENSMUSG00000036054	-5.1978545
ENSMUSG00000003228	-1.1106625
ENSMUSG00000041235	-1.7543498
ENSMUSG00000042496	-1.6200988
ENSMUSG00000086312	-1.1108317
ENSMUSG00000021666	-2.590952
ENSMUSG00000024260	-2.3073292
ENSMUSG00000062785	-2.0772705
ENSMUSG00000024713	-0.14227071
ENSMUSG00000003575	-3.5704377
ENSMUSG00000025986	-2.4557576
ENSMUSG00000089743	-0.6870765
ENSMUSG00000043067	-1.5767332
ENSMUSG00000057530	-2.0593207
ENSMUSG00000053007	-0.6971596
ENSMUSG00000021771	-4.9228277
ENSMUSG00000025626	-2.6944084
ENSMUSG00000024082	-3.8777182
ENSMUSG00000107427	-0.50684285
ENSMUSG00000060126	-2.7507143
ENSMUSG00000107802	-1.7996883
ENSMUSG00000052997	-2.7007935
ENSMUSG00000033871	-2.4861162
ENSMUSG00000033618	-2.8709464
ENSMUSG00000034902	-3.448452
ENSMUSG00000057541	-2.8136504
ENSMUSG00000032468	-3.9153254
ENSMUSG00000029128	-3.2974432
ENSMUSG00000062456	-3.1013474
ENSMUSG00000026799	-3.883924
ENSMUSG00000001376	-4.0693264
ENSMUSG00000041837	-2.893661
ENSMUSG00000022710	-7.5354033
ENSMUSG00000066900	-7.349745
ENSMUSG00000041907	-1.7494292
ENSMUSG00000054280	-3.5261507
ENSMUSG00000027287	-2.862937
ENSMUSG00000068250	-1.8992648
ENSMUSG00000040462	-3.9074554
ENSMUSG00000047213	-7.760107
ENSMUSG00000022136	-2.4590032
ENSMUSG00000024188	-3.8785288
ENSMUSG00000019971	-2.3796282
ENSMUSG00000062761	-2.4980705
ENSMUSG00000059326	-3.2014198
ENSMUSG00000042453	1.1604885
ENSMUSG00000056770	-2.9694374
ENSMUSG00000027177	-2.4917314
ENSMUSG00000027668	-5.3191304
ENSMUSG00000010554	-3.2187793
ENSMUSG00000021282	-3.6043017
ENSMUSG00000015094	-7.6377077
ENSMUSG00000015143	-2.4952283
ENSMUSG00000089872	-3.6465633
ENSMUSG00000028577	-3.1256993
ENSMUSG00000024350	-2.541636
ENSMUSG00000055547	-1.3563303
ENSMUSG00000052331	-1.7093104
ENSMUSG00000025237	-3.0950305
ENSMUSG00000097380	-2.1925163
ENSMUSG00000038302	-1.6307216
ENSMUSG00000024096	-2.5959587
ENSMUSG00000023018	-4.191525
ENSMUSG00000018160	-3.0978303
ENSMUSG00000036257	-2.6850348
ENSMUSG00000025724	-3.2931445
ENSMUSG00000001415	-7.4482403
ENSMUSG00000086999	-1.1531274
ENSMUSG00000032376	-2.1104374
ENSMUSG00000033006	-1.6502733
ENSMUSG00000029221	-2.891412
ENSMUSG00000021687	-3.3197136
ENSMUSG00000004789	-3.7576754
ENSMUSG00000086859	-3.8499713
ENSMUSG00000041258	-3.303964
ENSMUSG00000035199	-4.045715
ENSMUSG00000023852	-3.314933
ENSMUSG00000021772	-2.8883243
ENSMUSG00000031657	-3.4332585
ENSMUSG00000039166	-2.393618
ENSMUSG00000021143	-7.0206494
ENSMUSG00000019254	-7.1511083
ENSMUSG00000021774	-2.8499234
ENSMUSG00000022540	-4.223918
ENSMUSG00000026207	-2.5408285
ENSMUSG00000031865	-3.3125937
ENSMUSG00000086584	-1.2395698
ENSMUSG00000019978	-1.3776252
ENSMUSG00000097839	-3.1897256
ENSMUSG00000028165	-2.8710008
ENSMUSG00000056536	-2.453645
ENSMUSG00000023025	-3.0012047
ENSMUSG00000017119	-3.3679004
ENSMUSG00000026787	-0.760239
ENSMUSG00000048897	-1.6219733
ENSMUSG00000032777	-3.6409557
ENSMUSG00000018451	-2.229808
ENSMUSG00000021033	-2.642373
ENSMUSG00000087361	-2.20626
ENSMUSG00000064127	-2.3748956
ENSMUSG00000028975	-3.0110111
ENSMUSG00000060771	-2.0375352
ENSMUSG00000003934	-2.2304482
ENSMUSG00000041679	-2.7112708
ENSMUSG00000032925	-0.48123488
ENSMUSG00000048240	-1.9624969
ENSMUSG00000031503	-2.408338
ENSMUSG00000116673	-1.7965012
ENSMUSG00000019763	-2.528091
ENSMUSG00000024130	-3.030151
ENSMUSG00000022269	-1.4978052
ENSMUSG00000014498	-2.3518648
ENSMUSG00000027296	-2.1461184
ENSMUSG00000039275	-2.9934328
ENSMUSG00000030556	-2.2131445
ENSMUSG00000026615	-2.4545636
ENSMUSG00000033306	-1.3744947
ENSMUSG00000067995	-1.9493133
ENSMUSG00000022272	-3.1985657
ENSMUSG00000006800	-1.3408545
ENSMUSG00000034083	-3.2372985
ENSMUSG00000114036	-2.4364595
ENSMUSG00000101674	-0.60724443
ENSMUSG00000038145	-2.9404976
ENSMUSG00000046111	-3.3738866
ENSMUSG00000029992	-2.0880425
ENSMUSG00000048445	-2.0152025
ENSMUSG00000033417	-3.6328418
ENSMUSG00000074264	-2.4464934
ENSMUSG00000042138	-2.651298
ENSMUSG00000021098	-0.4345574
ENSMUSG00000027698	-2.7762482
ENSMUSG00000026781	-2.6790302
ENSMUSG00000020464	-3.3566878
ENSMUSG00000031840	-3.6387541
ENSMUSG00000020866	-1.9341587
ENSMUSG00000029761	-1.1668161
ENSMUSG00000048911	-2.695968
ENSMUSG00000025878	-3.3804219
ENSMUSG00000028329	-2.815218
ENSMUSG00000016534	-3.1932368
ENSMUSG00000021270	-7.3395967
ENSMUSG00000032293	-3.7748141
ENSMUSG00000031231	-2.960758
ENSMUSG00000078879	-2.7394311
ENSMUSG00000068184	-2.3240204
ENSMUSG00000062661	-2.7535908
ENSMUSG00000043183	-1.709478
ENSMUSG00000031099	-2.3001
ENSMUSG00000018666	-2.612151
ENSMUSG00000041879	-3.0809774
ENSMUSG00000003072	-2.6049201
ENSMUSG00000047714	-2.5152302
ENSMUSG00000078532	-2.1380758
ENSMUSG00000032423	-2.553614
ENSMUSG00000020522	-7.0884924
ENSMUSG00000027198	-3.492449
ENSMUSG00000036989	-3.393109
ENSMUSG00000047030	-5.2123613
ENSMUSG00000090117	-1.3200738
ENSMUSG00000054452	-3.180265
ENSMUSG00000040606	-1.4502825
ENSMUSG00000041697	-3.657513
ENSMUSG00000057363	-2.6393332
ENSMUSG00000031028	-2.6001449
ENSMUSG00000053024	-7.595389
ENSMUSG00000027489	-1.4186352
ENSMUSG00000055943	-3.4358654
ENSMUSG00000032547	-4.128705
ENSMUSG00000026854	-2.8216257
ENSMUSG00000021877	-2.6728826
ENSMUSG00000000708	-1.8070635
ENSMUSG00000042197	-3.2302372
ENSMUSG00000091264	-4.5856123
ENSMUSG00000004633	-1.0946935
ENSMUSG00000021895	-1.3133508
ENSMUSG00000054766	-3.8083937
ENSMUSG00000019977	-3.4006782
ENSMUSG00000005705	-1.755269
ENSMUSG00000045690	-2.5455627
ENSMUSG00000052062	-0.24328168
ENSMUSG00000074698	-3.4825509
ENSMUSG00000040774	-4.094116
ENSMUSG00000026843	-3.5487487
ENSMUSG00000022983	-6.7529464
ENSMUSG00000033940	-3.4946542
ENSMUSG00000020823	-2.6324089
ENSMUSG00000027806	-2.1147518
ENSMUSG00000028883	-0.794842
ENSMUSG00000031422	-3.805876
ENSMUSG00000041096	-6.9731565
ENSMUSG00000009863	-2.9405763
ENSMUSG00000028444	-2.1829479
ENSMUSG00000015755	-2.4637635
ENSMUSG00000047013	-2.9460976
ENSMUSG00000050199	-2.3564641
ENSMUSG00000031601	-3.711571
ENSMUSG00000039220	-2.597046
ENSMUSG00000036299	-4.2322164
ENSMUSG00000032735	-1.6483066
ENSMUSG00000047085	-2.6612926
ENSMUSG00000087115	-1.4340829
ENSMUSG00000036306	-1.7290751
ENSMUSG00000002052	-3.443052
ENSMUSG00000036402	-1.5351806
ENSMUSG00000022390	-2.4903166
ENSMUSG00000028901	-1.9169346
ENSMUSG00000029833	-4.304153
ENSMUSG00000031753	-2.8270073
ENSMUSG00000027282	-3.305646
ENSMUSG00000085822	-0.47407672
ENSMUSG00000042506	-3.249585
ENSMUSG00000032382	-2.4747443
ENSMUSG00000039431	-3.7516997
ENSMUSG00000045659	-1.8551593
ENSMUSG00000056201	-4.203968
ENSMUSG00000014850	-2.2442775
ENSMUSG00000040327	-2.5451262
ENSMUSG00000054556	-0.36543477
ENSMUSG00000044176	-1.5480337
ENSMUSG00000036568	-2.346823
ENSMUSG00000019124	-3.3738647
ENSMUSG00000032470	-2.4119408
ENSMUSG00000035275	-1.3909985
ENSMUSG00000042354	-3.6864436
ENSMUSG00000041966	-3.116677
ENSMUSG00000054752	-2.7657897
ENSMUSG00000062542	-0.5405383
ENSMUSG00000052337	-2.896364
ENSMUSG00000018651	-2.3919392
ENSMUSG00000027166	-2.6127238
ENSMUSG00000037669	-3.163337
ENSMUSG00000055296	-2.9118338
ENSMUSG00000018796	-2.4263158
ENSMUSG00000031728	-2.7004733
ENSMUSG00000010175	-1.5595927
ENSMUSG00000000902	-3.7015212
ENSMUSG00000038658	-3.313459
ENSMUSG00000061613	-2.8991528
ENSMUSG00000024539	-2.4396825
ENSMUSG00000063275	-2.1453638
ENSMUSG00000020612	-3.229078
ENSMUSG00000042202	-3.3316822
ENSMUSG00000031591	-3.3128042
ENSMUSG00000039519	-0.97455764
ENSMUSG00000005510	-3.4874413
ENSMUSG00000028173	-1.0918696
ENSMUSG00000026110	-2.9719725
ENSMUSG00000069495	-2.9276416
ENSMUSG00000036898	-2.8109438
ENSMUSG00000066735	-2.17105
ENSMUSG00000028691	-2.4263153
ENSMUSG00000035139	-3.2071657
ENSMUSG00000022701	-1.6595305
ENSMUSG00000035967	-2.370989
ENSMUSG00000026608	-3.1018107
ENSMUSG00000032178	-3.2526062
ENSMUSG00000014426	-3.594464
ENSMUSG00000039621	-1.8920949
ENSMUSG00000029616	-7.5894475
ENSMUSG00000028261	-3.414507
ENSMUSG00000025782	-1.9740672
ENSMUSG00000032409	-1.9418428
ENSMUSG00000040972	-0.7476905
ENSMUSG00000055302	-3.0078657
ENSMUSG00000070056	-2.579324
ENSMUSG00000054405	-3.4968581
ENSMUSG00000108569	-1.4826584
ENSMUSG00000005338	-2.9443011
ENSMUSG00000110230	-1.4947093
ENSMUSG00000027475	-2.7605605
ENSMUSG00000051864	-2.9341874
ENSMUSG00000038884	-6.0236616
ENSMUSG00000097232	-1.4120743
ENSMUSG00000027221	-3.2932358
ENSMUSG00000033854	-1.6381441
ENSMUSG00000063810	-2.2285423
ENSMUSG00000007815	-3.1277754
ENSMUSG00000034285	-2.8203378
ENSMUSG00000003863	-3.6372888
ENSMUSG00000031878	-4.310743
ENSMUSG00000029640	-3.0404625
ENSMUSG00000057411	-3.5473003
ENSMUSG00000064354	-1.2111322
ENSMUSG00000053046	-3.3102467
ENSMUSG00000037787	-1.981136
ENSMUSG00000030330	-3.9106631
ENSMUSG00000038506	-2.974423
ENSMUSG00000053553	-2.3063748
ENSMUSG00000021501	-3.1345406
ENSMUSG00000022054	-1.0386063
ENSMUSG00000097634	-1.708482
ENSMUSG00000049799	-1.1522945
ENSMUSG00000031278	-1.9158083
ENSMUSG00000029407	-3.2065318
ENSMUSG00000036572	-2.78681
ENSMUSG00000038342	-2.2419815
ENSMUSG00000036339	-2.1084924
ENSMUSG00000040035	-4.134123
ENSMUSG00000038383	-2.7264175
ENSMUSG00000044150	-3.2904224
ENSMUSG00000035311	-2.9820676
ENSMUSG00000116769	-0.78480077
ENSMUSG00000002949	-6.1498914
ENSMUSG00000051339	-2.2948365
ENSMUSG00000023044	-2.620769
ENSMUSG00000032289	-1.024272
ENSMUSG00000022867	-1.9687728
ENSMUSG00000062949	-1.6450263
ENSMUSG00000001627	-2.194148
ENSMUSG00000025860	-2.645927
ENSMUSG00000075284	-1.5221459
ENSMUSG00000020319	-1.8362178
ENSMUSG00000021823	-1.772145
ENSMUSG00000026000	-3.1815753
ENSMUSG00000032181	-1.9100674
ENSMUSG00000035521	-8.684034
ENSMUSG00000036943	-2.249388
ENSMUSG00000024182	-2.8396297
ENSMUSG00000033216	-2.2323706
ENSMUSG00000098233	-1.6154293
ENSMUSG00000061451	-3.528125
ENSMUSG00000048330	-3.2290483
ENSMUSG00000004455	-3.9816256
ENSMUSG00000031864	-7.9885964
ENSMUSG00000009739	-1.8462348
ENSMUSG00000029176	-3.6579735
ENSMUSG00000033624	-3.0189834
ENSMUSG00000024158	-4.1999884
ENSMUSG00000002825	-3.0275333
ENSMUSG00000038861	-2.6387577
ENSMUSG00000085234	-1.5400776
ENSMUSG00000031060	-2.4545853
ENSMUSG00000031997	-0.06556209
ENSMUSG00000026634	-2.8433897
ENSMUSG00000046321	0.34056732
ENSMUSG00000031971	-3.1092913
ENSMUSG00000060424	-1.4104338
ENSMUSG00000033102	-1.479495
ENSMUSG00000040123	-3.1240253
ENSMUSG00000071757	-1.7934513
ENSMUSG00000030270	-1.1621733
ENSMUSG00000067942	-3.247025
ENSMUSG00000054942	-2.8901045
ENSMUSG00000037822	-1.663346
ENSMUSG00000028656	-2.7148607
ENSMUSG00000053166	-1.1118408
ENSMUSG00000021194	-2.7980492
ENSMUSG00000046182	-0.5647978
ENSMUSG00000038623	-1.8255111
ENSMUSG00000046897	-3.1957705
ENSMUSG00000049225	-2.1346173
ENSMUSG00000021555	-6.50207
ENSMUSG00000003123	-2.3350604
ENSMUSG00000030980	-2.478471
ENSMUSG00000025159	-2.8759353
ENSMUSG00000026514	-0.9534714
ENSMUSG00000033287	-6.287583
ENSMUSG00000032328	-3.1978827
ENSMUSG00000031666	-3.1104324
ENSMUSG00000019796	-2.5555918
ENSMUSG00000024261	-2.438725
ENSMUSG00000097305	-1.7862834
ENSMUSG00000085819	-2.2258852
ENSMUSG00000010453	-3.1708045
ENSMUSG00000011752	-3.4132237
ENSMUSG00000055485	-2.146317
ENSMUSG00000040183	-1.7485297
ENSMUSG00000049122	-1.6536076
ENSMUSG00000033902	-2.579457
ENSMUSG00000095253	-7.6091676
ENSMUSG00000020935	-2.7123067
ENSMUSG00000028194	-1.5490911
ENSMUSG00000012422	-3.1544113
ENSMUSG00000078622	-8.134514
ENSMUSG00000031333	-2.0682695
ENSMUSG00000031808	-2.6252127
ENSMUSG00000024695	-2.7300436
ENSMUSG00000050010	-2.9483793
ENSMUSG00000052488	-2.1771472
ENSMUSG00000068917	-3.5113099
ENSMUSG00000019715	-2.286094
ENSMUSG00000097811	-1.9839483
ENSMUSG00000025410	-6.743596
ENSMUSG00000073805	-1.261847
ENSMUSG00000032086	-3.3381076
ENSMUSG00000064345	-1.4281523
ENSMUSG00000031540	-3.5652113
ENSMUSG00000050552	-6.3665304
ENSMUSG00000027971	0.66658866
ENSMUSG00000034744	-2.3680053
ENSMUSG00000040940	-2.6708343
ENSMUSG00000015757	-3.6792846
ENSMUSG00000039372	-1.1532855
ENSMUSG00000031453	-2.3749585
ENSMUSG00000020362	-2.5906715
ENSMUSG00000069171	-1.8578273
ENSMUSG00000022799	-0.31554618
ENSMUSG00000030772	-1.0706037
ENSMUSG00000041658	-2.0608923
ENSMUSG00000021982	-3.4925935
ENSMUSG00000028863	-3.6130912
ENSMUSG00000043872	-2.6219337
ENSMUSG00000046688	-2.2435088
ENSMUSG00000024511	-1.2230927
ENSMUSG00000054619	-2.3602297
ENSMUSG00000030663	-2.9772074
ENSMUSG00000017299	-3.2825668
ENSMUSG00000051510	-3.2474804
ENSMUSG00000030058	-3.081686
ENSMUSG00000029121	-2.3620808
ENSMUSG00000023032	-3.132387
ENSMUSG00000108171	-1.959657
ENSMUSG00000018199	-2.322129
ENSMUSG00000023800	-1.8221068
ENSMUSG00000074782	-1.3006765
ENSMUSG00000025145	-7.836493
ENSMUSG00000000632	-1.4845846
ENSMUSG00000046432	-3.3087084
ENSMUSG00000032050	-2.916651
ENSMUSG00000031924	-2.7243648
ENSMUSG00000035227	-3.2037213
ENSMUSG00000008855	-3.3745322
ENSMUSG00000022212	-2.6930308
ENSMUSG00000084890	-1.1192297
ENSMUSG00000049624	-2.4402542
ENSMUSG00000031295	-3.363939
ENSMUSG00000040543	-2.4260237
ENSMUSG00000031505	-7.798283
ENSMUSG00000030806	-2.473707
ENSMUSG00000056493	-2.7850893
ENSMUSG00000027195	-2.3125563
ENSMUSG00000021366	-2.209704
ENSMUSG00000021061	-1.939536
ENSMUSG00000109849	-1.4389106
ENSMUSG00000097048	-1.4845476
ENSMUSG00000048058	-1.545462
ENSMUSG00000056900	-1.9928851
ENSMUSG00000025545	-1.0410827
ENSMUSG00000061130	-7.2107105
ENSMUSG00000070426	-3.057394
ENSMUSG00000045648	0.23846696
ENSMUSG00000025809	-3.1327279
ENSMUSG00000115718	-3.0166645
ENSMUSG00000034891	-3.8483627
ENSMUSG00000085417	-1.4205534
