,Astro_3,Ext_L25,Ext_L6,Oligo_2,Ext_Hpc_1,Inh_Meis2_4,Nb_2,Ext_L23,Inh_Pvalb,Inh_Vip,Ext_L5_1,Inh_4,Ext_Thal_1,Inh_Meis2_3,Ext_Hpc_2,Inh_6,Inh_3,OPC_1,Micro,Ext_Pir,Astro_0,Unk_1,Ext_Hpc_3,Ext_Amy_2,Inh_Lamp5,Inh_2,Ext_Unk_3,Ext_Hpc_4,Ext_L6B,Astro_2,LowQ_2,Ext_Thal_2,Inh_Sst,Ext_Amy_1,Inh_1,Ext_L5_2,Ext_L56,Inh_5,Ext_ClauPyr,Oligo_1,Astro_4,Astro_1,Inh_Meis2_2,Nb_1,Inh_Meis2_1,OPC_2
Spotx68,0.0,10610.0,0.0,0.0,0.0,0.0,0.0,0.0,22852.0,0.0,20333.0,0.0,8008.0,8910.0,11494.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,17681.0,0.0,0.0,13843.0,0.0,0.0,3426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11398.0,0.0,0.0,1231.0,0.0,0.0,0.0,0.0,0.0
Spotx69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14919.0,0.0,0.0,2107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13548.0,0.0,602.0,0.0,0.0,0.0,2893.0,0.0
Spotx70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7546.0,0.0,0.0,0.0,0.0,21917.0,0.0,0.0,0.0,5618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7849.0,8630.0
Spotx71,0.0,5943.0,0.0,0.0,0.0,0.0,1285.0,0.0,15936.0,0.0,0.0,0.0,0.0,29963.0,0.0,5333.0,0.0,0.0,2284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.0,0.0,0.0,0.0,9117.0,0.0
Spotx72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26617.0,35089.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.0,0.0,0.0,0.0,0.0,15905.0,0.0,0.0,2916.0,3051.0,0.0,0.0,0.0,4511.0,0.0,0.0,0.0,0.0,0.0,1873.0,5245.0,0.0,0.0,0.0,0.0
Spotx73,0.0,0.0,0.0,0.0,7179.0,0.0,0.0,0.0,18372.0,0.0,0.0,11805.0,0.0,18705.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,0.0,0.0,0.0,0.0,0.0,45589.0,0.0,0.0,8267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11779.0,0.0,0.0,1308.0,0.0,0.0,0.0,0.0,0.0
Spotx74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7998.0,7979.0,0.0,0.0,0.0,0.0,5894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx76,0.0,0.0,8389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18494.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,19104.0,16937.0,0.0,2365.0,10427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5087.0,0.0,0.0,0.0,0.0
Spotx77,0.0,0.0,0.0,0.0,20425.0,0.0,0.0,0.0,0.0,0.0,7340.0,0.0,0.0,7956.0,0.0,5257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24322.0,0.0,0.0,0.0,0.0,7212.0,0.0,0.0,0.0,11910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5150.0,0.0
Spotx78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10410.0,0.0,0.0,0.0,0.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.0,0.0,0.0,0.0,0.0,0.0,29069.0,0.0,0.0,2789.0,0.0,0.0,0.0,0.0,8525.0,0.0,4786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx79,0.0,0.0,16648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28419.0,0.0,0.0,0.0,0.0,0.0,7571.0,0.0,0.0,0.0,0.0,0.0,0.0,28343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,0.0,0.0,0.0,4898.0,0.0
Spotx80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15419.0,3855.0,0.0,0.0,0.0,0.0,4360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39420.0,0.0,0.0,2898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827.0,0.0
Spotx81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15688.0,0.0,0.0,0.0,0.0,4518.0,0.0,4070.0,0.0,0.0,0.0,0.0,0.0,42468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,3507.0,0.0
Spotx82,0.0,0.0,0.0,0.0,0.0,51887.0,0.0,0.0,6634.0,0.0,0.0,0.0,0.0,18481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10453.0,0.0,0.0,7401.0,0.0,0.0,0.0,0.0,5494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17958.0,0.0,31681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9117.0,0.0
Spotx84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33202.0,0.0,0.0,5370.0,0.0,0.0,0.0,17355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4898.0,11200.0
Spotx85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5495.0,0.0,0.0,0.0,0.0,9174.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0,0.0,0.0,0.0,0.0,0.0,44871.0,0.0,21262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx86,0.0,0.0,0.0,0.0,0.0,7488.0,0.0,0.0,6007.0,0.0,0.0,0.0,19619.0,4471.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,30349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9276.0,0.0,0.0,0.0,0.0,17627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14499.0,23277.0,5985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7809.0,0.0
Spotx88,5965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5994.0,0.0,0.0,0.0,0.0,25925.0,0.0,6308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39185.0,0.0,0.0,0.0,0.0,4156.0,0.0,6733.0,3463.0,0.0,0.0,0.0,0.0,0.0,4352.0,0.0,0.0,0.0,4600.0,0.0
Spotx89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11123.0,0.0,0.0,0.0,0.0,5118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625.0,0.0
Spotx90,4371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13155.0,0.0,0.0,3725.0,0.0,0.0,21080.0,0.0,0.0,7423.0,0.0,0.0,2458.0,0.0,0.0,0.0,0.0,0.0,39293.0,0.0,0.0,2848.0,0.0,0.0,0.0,0.0,5035.0,0.0,0.0,0.0,0.0,0.0,2955.0,0.0,0.0,0.0,0.0,0.0
Spotx91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16026.0,0.0,0.0,5630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146.0,0.0,0.0,0.0,0.0
Spotx92,2555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.0,4711.0,0.0,0.0,0.0,0.0,27673.0,0.0,0.0,11538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5186.0,0.0,0.0,0.0,0.0
Spotx93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5653.0,0.0,0.0,0.0,0.0,0.0,0.0,8488.0,0.0,0.0,0.0,6644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.0,0.0
Spotx94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5697.0,0.0,0.0,0.0,0.0,32465.0,0.0,0.0,0.0,0.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx95,0.0,0.0,0.0,0.0,0.0,0.0,2166.0,0.0,0.0,0.0,0.0,0.0,0.0,19997.0,0.0,0.0,0.0,4158.0,0.0,0.0,2100.0,4251.0,0.0,0.0,0.0,6620.0,0.0,0.0,0.0,2445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6512.0,0.0,0.0,1515.0,0.0,0.0
Spotx96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12362.0,0.0,20083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28311.0,0.0,0.0,11396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.0,0.0,33819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4377.0,0.0,0.0,4423.0,0.0,0.0,0.0,4345.0,10155.0
Spotx98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17861.0,0.0,0.0,0.0,0.0,13922.0,0.0,3996.0,0.0,0.0,4450.0,0.0,1999.0,0.0,0.0,0.0,0.0,0.0,42205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,0.0
Spotx99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25781.0,0.0,0.0,0.0,0.0,0.0,0.0,10509.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,0.0,2776.0,0.0,0.0,0.0
Spotx100,2277.0,0.0,0.0,0.0,8300.0,0.0,2594.0,21179.0,13228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5479.0,0.0,0.0,0.0,1589.0,0.0,0.0,0.0,0.0,0.0,17138.0,0.0,0.0,2910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx101,0.0,0.0,11137.0,0.0,0.0,0.0,5902.0,0.0,0.0,0.0,0.0,0.0,10088.0,12842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9686.0,0.0,0.0,10482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4263.0,0.0,0.0,0.0,0.0,0.0
Spotx102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4294.0,0.0,0.0,0.0,0.0,0.0,0.0,4205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34193.0,0.0,0.0,2590.0,0.0,0.0,0.0,0.0,3234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55271.0,0.0,0.0,4348.0,0.0,0.0,0.0,0.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52565.0,0.0,0.0,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2301.0,0.0,0.0,0.0,0.0,0.0
Spotx104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23002.0,0.0,6296.0,3042.0,15824.0,0.0,0.0,6448.0,4029.0,43836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11460.0,0.0,0.0,9633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6622.0,0.0,0.0,3867.0,0.0,0.0,0.0,15493.0,3457.0,0.0,0.0,0.0,0.0,0.0,2061.0,7305.0,0.0,0.0,2421.0,0.0
Spotx106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9198.0,0.0,0.0,7764.0,0.0,0.0,0.0,8028.0,0.0,0.0,0.0,0.0,0.0,0.0,3613.0,0.0,0.0,0.0,0.0,0.0
Spotx107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15162.0,0.0,0.0,8873.0,0.0,9947.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.0,0.0,0.0,0.0,0.0,0.0,5148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19153.0,0.0,23384.0,0.0,0.0,3073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24934.0,0.0,0.0,3074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11529.0,0.0
Spotx109,0.0,0.0,0.0,0.0,0.0,8120.0,4528.0,0.0,0.0,0.0,0.0,0.0,9840.0,35829.0,0.0,0.0,0.0,0.0,2825.0,10408.0,0.0,0.0,0.0,0.0,0.0,0.0,19455.0,0.0,0.0,5692.0,0.0,11138.0,0.0,13701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx110,0.0,11594.0,0.0,0.0,0.0,0.0,0.0,0.0,11107.0,0.0,0.0,0.0,0.0,21740.0,0.0,0.0,0.0,0.0,0.0,0.0,2099.0,0.0,0.0,0.0,0.0,0.0,17734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,0.0,0.0,0.0,0.0,0.0
Spotx111,0.0,0.0,7751.0,0.0,0.0,0.0,0.0,0.0,8904.0,0.0,0.0,0.0,0.0,5572.0,0.0,0.0,0.0,0.0,3082.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6411.0,3324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,5130.0,0.0
Spotx113,5648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21042.0,0.0,59548.0,5643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx114,0.0,0.0,0.0,0.0,4434.0,0.0,0.0,0.0,9558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.0,0.0,0.0,0.0,5287.0,0.0,0.0,0.0,0.0,23989.0,0.0,0.0,2252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,0.0,7428.0,0.0,3691.0,0.0
Spotx115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6496.0,0.0,0.0,0.0,0.0,19136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940.0,6331.0,0.0,0.0,0.0,0.0
Spotx116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15823.0,0.0,0.0,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28036.0,4717.0,0.0,0.0,0.0,0.0,3439.0,0.0,0.0,0.0,0.0,0.0,3020.0,0.0,0.0,0.0,2500.0,0.0
Spotx117,8946.0,0.0,0.0,0.0,0.0,3465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38689.0,0.0,25091.0,2590.0,0.0,0.0,0.0,0.0,0.0,11910.0,0.0,0.0,0.0,0.0,1802.0,0.0,0.0,0.0,0.0,0.0
Spotx118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8587.0,0.0,0.0,0.0,0.0,20594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7308.0,0.0,0.0,0.0,0.0,40253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28004.0,0.0,0.0,57341.0,0.0,0.0,11303.0,0.0,0.0,0.0,0.0,0.0,15184.0,0.0,0.0,0.0,0.0,0.0,0.0,46059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,0.0,0.0
Spotx120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5731.0,12368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,0.0,0.0,0.0,0.0,0.0
Spotx121,0.0,0.0,0.0,0.0,0.0,1318.0,0.0,0.0,4019.0,0.0,34199.0,0.0,0.0,14451.0,0.0,0.0,19097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14905.0,20354.0,0.0,0.0,0.0,4817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.0,0.0,0.0,0.0,0.0,0.0
Spotx122,0.0,0.0,0.0,0.0,0.0,0.0,2959.0,0.0,0.0,0.0,0.0,0.0,0.0,3606.0,0.0,0.0,0.0,2602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20953.0,0.0,48747.0,2667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,0.0,0.0,0.0,0.0,0.0
Spotx123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38901.0,0.0,0.0,0.0,0.0,0.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.0,0.0,0.0,0.0,0.0,7818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2776.0,14189.0
Spotx124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34739.0,0.0,0.0,8265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.0,0.0,0.0,0.0,3530.0,0.0
Spotx125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.0,0.0,11313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9143.0,0.0,0.0,3013.0,0.0,0.0,0.0,0.0,0.0,0.0,6353.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,0.0,0.0
Spotx126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6519.0,0.0,7178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14605.0,0.0,0.0,3163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0,0.0,0.0,0.0,0.0,12650.0
Spotx127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5737.0,0.0,0.0,0.0,5379.0,0.0,0.0,1916.0,0.0,0.0,0.0,0.0,0.0,21815.0,0.0,14326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812.0,0.0,0.0,0.0,0.0,0.0
Spotx128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9484.0,0.0,0.0,0.0,0.0,12370.0,37206.0,0.0,15906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10488.0,0.0,28557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624.0,0.0,0.0,0.0,6810.0,0.0
Spotx129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11027.0,0.0,0.0,0.0,10325.0,0.0,5284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21492.0,0.0,0.0,5028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4479.0,0.0
Spotx130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5879.0,0.0,10514.0,0.0,0.0,0.0,0.0,0.0,0.0,20918.0,0.0,0.0,3938.0,0.0,0.0,0.0,0.0,5434.0,0.0,13017.0,0.0,0.0,0.0,0.0,8429.0,0.0,0.0,11686.0,0.0
Spotx131,0.0,0.0,0.0,0.0,0.0,0.0,3811.0,0.0,8909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9816.0,0.0,0.0,0.0,0.0,17028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx133,0.0,0.0,4047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8311.0,37625.0,0.0,0.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12429.0,0.0
Spotx134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4913.0,0.0,0.0,5573.0,8512.0,11074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18718.0,0.0,0.0,0.0,0.0,17909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22874.0,0.0,0.0,2252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.0,0.0,0.0,0.0,3958.0,0.0
Spotx136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23896.0,9583.0,0.0,2667.0,27499.0,0.0,0.0,0.0,6603.0,0.0,0.0,0.0,9954.0,0.0,0.0,0.0,0.0,0.0,4669.0,0.0
